Positions_ID;Buchungs_FS;Konto;Anzahl;Preis;Rabatt;Benutzer_FS;erfasst;Leistung_Text;Leistung_FS
3410;900;210;24;8.0;0.0;13;2023-06-19 00:00:00;Zmorge;8
3411;900;190;8;16.5;0.0;13;2023-06-19 00:00:00;Kinderpreise;8
3412;901;110;7;16.0;0.0;13;2023-06-19 00:00:00;Mehrbettzimmer;3
3413;901;210;7;8.0;0.0;13;2023-06-19 00:00:00;Zmorge;8
3414;901;450;6;5.0;0.0;13;2023-06-19 00:00:00;Internationale Welcome-St;8
3415;902;110;7;16.0;0.0;13;2023-06-19 00:00:00;Mehrbettzimmer;3
3416;902;210;7;8.0;0.0;13;2023-06-19 00:00:00;Zmorge;8
3417;902;450;6;5.0;0.0;13;2023-06-19 00:00:00;Internationale Welcome-St;8
3418;905;210;3;8.0;0.0;13;2023-06-20 00:00:00;Zmorge;8
3419;905;151;3;25.0;0.0;13;2023-06-20 00:00:00;4-Bettzimmer;3
3420;906;110;12;16.0;0.0;14;2023-06-21 00:00:00;dormitory;8
3421;906;210;12;8.0;0.0;14;2023-06-21 00:00:00;Breakfast;8
3422;906;110;4;16.0;0.0;14;2023-06-21 00:00:00;dormitory;8
3423;906;210;4;8.0;0.0;14;2023-06-21 00:00:00;Breakfast;8
3424;906;210;4;8.0;0.0;14;2023-06-21 00:00:00;Breakfast;8
3425;906;151;4;25.0;0.0;14;2023-06-21 00:00:00;4-bedroom;8
3426;907;150;10;25.0;0.0;14;2023-06-21 00:00:00;Familienzimmer;6
3427;907;210;10;8.0;0.0;14;2023-06-21 00:00:00;Zmorge;8
3428;908;110;12;16.0;0.0;14;2023-06-22 00:00:00;Mehrbettzimmer;3
3429;908;210;12;8.0;0.0;14;2023-06-22 00:00:00;Zmorge;8
3430;908;210;8;8.0;0.0;14;2023-06-22 00:00:00;Zmorge;8
3431;908;151;8;25.0;0.0;14;2023-06-22 00:00:00;4-Bettzimmer;3
3432;908;210;2;8.0;0.0;14;2023-06-22 00:00:00;Zmorge;8
3433;908;170;2;50.0;0.0;14;2023-06-22 00:00:00;Einerzimmer;8
3434;871;110;10;16.0;0.0;13;2023-06-26 00:00:00;Mehrbettzimmer;3
3435;871;210;10;8.0;0.0;13;2023-06-26 00:00:00;Zmorge;8
3436;871;210;8;8.0;0.1;13;2023-06-26 00:00:00;Zmorge;8
3437;871;151;8;25.0;0.1;13;2023-06-26 00:00:00;4-Bettzimmer;3
3438;910;110;15;16.0;0.0;13;2023-06-27 00:00:00;Mehrbettzimmer;3
3439;910;210;15;8.0;0.0;13;2023-06-27 00:00:00;Zmorge;8
3440;912;150;13;25.0;0.0;13;2023-06-27 00:00:00;Familienzimmer;6
3441;912;210;13;8.0;0.0;13;2023-06-27 00:00:00;Zmorge;8
3442;912;210;5;8.0;0.0;13;2023-06-27 00:00:00;Zmorge;8
3443;912;151;5;25.0;0.0;13;2023-06-27 00:00:00;4-Bettzimmer;3
3444;912;130;2;25.0;0.0;13;2023-06-27 00:00:00;Zweibettzimmer;3
3445;912;210;2;8.0;0.0;13;2023-06-27 00:00:00;Zmorge;8
3446;913;150;44;25.0;0.0;13;2023-06-28 00:00:00;Familienzimmer;6
3447;913;210;44;8.0;0.0;13;2023-06-28 00:00:00;Zmorge;8
3448;914;130;1;25.0;0.0;13;2023-06-30 00:00:00;Zweibettzimmer;3
3449;914;210;1;8.0;0.0;13;2023-06-30 00:00:00;Zmorge;8
3450;914;210;4;8.0;0.1;13;2023-06-30 00:00:00;Zmorge;8
3451;914;151;4;25.0;0.1;13;2023-06-30 00:00:00;4-Bettzimmer;3
3452;914;110;5;16.0;0.0;13;2023-06-30 00:00:00;Mehrbettzimmer;3
3453;914;210;5;8.0;0.0;13;2023-06-30 00:00:00;Zmorge;8
3454;914;150;4;25.0;0.1;13;2023-06-30 00:00:00;Familienzimmer;6
3455;914;210;4;8.0;0.1;13;2023-06-30 00:00:00;Zmorge;8
3456;915;210;4;8.0;0.0;13;2023-07-03 00:00:00;Zmorge;8
3457;915;151;4;25.0;0.0;13;2023-07-03 00:00:00;4-Bettzimmer;3
3458;915;432;4;5.0;0.0;13;2023-07-03 00:00:00;1-Tageskarte;8
3459;916;130;4;25.0;0.0;13;2023-07-03 00:00:00;Zweibettzimmer;3
3460;916;210;4;8.0;0.0;13;2023-07-03 00:00:00;Zmorge;8
3461;917;150;14;25.0;0.0;13;2023-07-04 00:00:00;Familienzimmer;6
3462;917;210;14;8.0;0.0;13;2023-07-04 00:00:00;Zmorge;8
3463;917;190;35;16.5;0.0;13;2023-07-04 00:00:00;5 x Kinderpreise 1/2 Prei;8
3464;918;110;8;16.0;0.0;13;2023-07-05 00:00:00;Mehrbettzimmer;3
3465;918;210;8;8.0;0.0;13;2023-07-05 00:00:00;Zmorge;8
3466;919;130;12;25.0;0.0;13;2023-07-07 00:00:00;Double-room;8
3467;919;210;12;8.0;0.0;13;2023-07-07 00:00:00;Breakfast;8
3468;919;210;8;8.0;0.0;13;2023-07-07 00:00:00;Breakfast;8
3469;919;151;8;25.0;0.0;13;2023-07-07 00:00:00;4-bedroom;8
3470;919;110;18;16.0;0.0;13;2023-07-07 00:00:00;dormitory;8
3471;919;210;18;8.0;0.0;13;2023-07-07 00:00:00;Breakfast;8
3472;919;240;38;11.5;0.0;13;2023-07-07 00:00:00;Dinner menu;8
3473;920;110;72;16.0;0.0;14;2023-07-13 00:00:00;Mehrbettzimmer;3
3474;920;210;72;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3475;920;130;12;25.0;0.0;14;2023-07-13 00:00:00;Zweibettzimmer;3
3476;920;210;12;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3477;920;110;4;16.0;0.0;14;2023-07-13 00:00:00;Mehrbettzimmer;3
3478;920;210;4;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3479;920;110;4;16.0;0.0;14;2023-07-13 00:00:00;Mehrbettzimmer;3
3480;920;210;4;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3481;920;240;84;11.5;0.0;14;2023-07-13 00:00:00;Abendessen Menu;8
3482;920;240;8;11.5;0.0;14;2023-07-13 00:00:00;Abendessen Menu;8
3483;920;220;84;11.5;0.0;14;2023-07-13 00:00:00;Mittagessen;8
3484;920;220;8;11.5;0.0;14;2023-07-13 00:00:00;Mittagessen;8
3485;921;130;12;25.0;0.0;14;2023-07-13 00:00:00;Zweibettzimmer;3
3486;921;210;12;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3487;921;210;72;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3488;921;151;72;25.0;0.0;14;2023-07-13 00:00:00;4-Bettzimmer;3
3489;921;210;4;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3490;921;151;4;25.0;0.0;14;2023-07-13 00:00:00;4-Bettzimmer;3
3491;921;210;4;8.0;0.0;14;2023-07-13 00:00:00;Zmorge;8
3492;921;151;4;25.0;0.0;14;2023-07-13 00:00:00;4-Bettzimmer;3
3493;921;240;84;11.5;0.0;14;2023-07-13 00:00:00;Abendessen Menu;8
3494;921;240;8;11.5;0.0;14;2023-07-13 00:00:00;Abendessen Menu;8
3495;921;220;84;11.5;0.0;14;2023-07-13 00:00:00;Mittagessen;8
3496;921;220;8;11.5;0.0;14;2023-07-13 00:00:00;Mittagessen;8
3497;922;110;18;16.0;0.0;13;2023-07-14 00:00:00;Mehrbettzimmer;3
3498;922;210;18;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3499;922;130;2;25.0;0.0;13;2023-07-14 00:00:00;Zweibettzimmer;3
3500;922;210;2;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3501;922;240;20;11.5;0.0;13;2023-07-14 00:00:00;Abendessen Menu;8
3502;923;150;6;25.0;0.0;13;2023-07-14 00:00:00;Familienzimmer;6
3503;923;210;6;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3504;923;190;6;16.5;0.0;13;2023-07-14 00:00:00;Kinderpreise;8
3505;924;110;20;16.0;0.0;13;2023-07-14 00:00:00;Mehrbettzimmer;3
3506;924;210;20;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3507;925;130;6;25.0;0.0;13;2023-07-14 00:00:00;Zweibettzimmer;3
3508;925;210;6;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3509;926;130;4;25.0;0.0;13;2023-07-14 00:00:00;Zweibettzimmer;3
3510;926;210;4;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3511;927;150;12;25.0;0.0;13;2023-07-14 00:00:00;Familienzimmer;6
3512;927;210;12;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3513;928;130;4;25.0;0.0;13;2023-07-14 00:00:00;Zweibettzimmer;3
3514;928;210;4;8.0;0.0;13;2023-07-14 00:00:00;Zmorge;8
3515;929;130;2;25.0;0.0;13;2023-07-17 00:00:00;Zweibettzimmer;3
3516;929;210;2;8.0;0.0;13;2023-07-17 00:00:00;Zmorge;8
3517;930;150;6;25.0;0.0;13;2023-07-18 00:00:00;Familienzimmer;6
3518;930;210;6;8.0;0.0;13;2023-07-18 00:00:00;Zmorge;8
3519;931;130;4;25.0;0.0;13;2023-07-19 00:00:00;Zweibettzimmer;3
3520;931;210;4;8.0;0.0;13;2023-07-19 00:00:00;Zmorge;8
3521;931;210;4;8.0;0.0;13;2023-07-19 00:00:00;Zmorge;8
3522;931;151;4;25.0;0.0;13;2023-07-19 00:00:00;4-Bettzimmer;3
3523;931;190;4;0.0;0.0;13;2023-07-19 00:00:00;Kinderpreise unter zwei J;8
3524;939;150;4;25.0;0.0;14;2023-07-20 00:00:00;Chambre-Famille;8
3525;939;210;4;8.0;0.0;14;2023-07-20 00:00:00;Petit déjeuner;8
3526;940;130;2;25.0;0.0;14;2023-07-20 00:00:00;Zweibettzimmer;3
3527;940;210;2;8.0;0.0;14;2023-07-20 00:00:00;Zmorge;8
3528;941;110;50;33.0;0.1;13;2023-07-24 00:00:00;Zmorge;8
3529;941;427;0;0.0;0.0;13;2023-07-24 00:00:00;6 x 6-Bett 2 x 4-Bett 3;8
3530;943;110;24;16.0;0.0;13;2023-07-26 00:00:00;Mehrbettzimmer;3
3531;943;210;24;8.0;0.0;13;2023-07-26 00:00:00;Zmorge;8
3532;943;130;16;25.0;0.0;13;2023-07-26 00:00:00;Zweibettzimmer;3
3533;943;210;16;8.0;0.0;13;2023-07-26 00:00:00;Zmorge;8
3534;943;150;46;25.0;0.0;13;2023-07-26 00:00:00;Familienzimmer;6
3535;943;210;46;8.0;0.0;13;2023-07-26 00:00:00;Zmorge;8
3536;943;240;86;11.5;0.0;13;2023-07-26 00:00:00;Abendessen Menu;8
3537;944;110;25;16.0;0.0;13;2023-07-26 00:00:00;Mehrbettzimmer;3
3538;944;210;25;8.0;0.0;13;2023-07-26 00:00:00;Zmorge;8
3539;944;130;2;25.0;0.0;13;2023-07-26 00:00:00;Zweibettzimmer;3
3540;944;210;2;8.0;0.0;13;2023-07-26 00:00:00;Zmorge;8
3541;945;150;4;25.0;0.0;13;2023-07-27 00:00:00;Familienzimmer;6
3542;945;210;4;8.0;0.0;13;2023-07-27 00:00:00;Zmorge;8
3543;945;190;2;16.5;0.0;13;2023-07-27 00:00:00;Kinderpreise;8
3544;945;190;2;0.0;0.0;13;2023-07-27 00:00:00;Kinderpreise;8
3545;946;150;6;25.0;0.0;13;2023-07-31 00:00:00;Familienzimmer;6
3546;946;210;6;8.0;0.0;13;2023-07-31 00:00:00;Zmorge;8
3547;949;110;4;16.0;0.0;13;2023-08-02 00:00:00;Mehrbettzimmer;3
3548;949;210;4;8.0;0.0;13;2023-08-02 00:00:00;Zmorge;8
3549;950;210;3;8.0;0.0;13;2023-08-02 00:00:00;Zmorge;8
3550;950;151;3;25.0;0.0;13;2023-08-02 00:00:00;4-Bettzimmer;3
3551;951;130;26;25.0;0.0;13;2023-08-04 00:00:00;Zweibettzimmer;3
3552;951;210;26;8.0;0.0;13;2023-08-04 00:00:00;Zmorge;8
3553;852;190;1;0.0;0.0;13;2023-08-05 00:00:00;Kinderpreise gratis;8
3554;955;110;36;16.0;0.0;13;2023-08-20 00:00:00;Mehrbettzimmer;3
3555;955;210;36;8.0;0.0;13;2023-08-20 00:00:00;Zmorge;8
3556;955;210;8;8.0;0.0;13;2023-08-20 00:00:00;Zmorge;8
3557;955;151;8;25.0;0.0;13;2023-08-20 00:00:00;4-Bettzimmer;3
3558;956;110;10;16.0;0.0;13;2023-08-20 00:00:00;Mehrbettzimmer;3
3559;956;210;10;8.0;0.0;13;2023-08-20 00:00:00;Zmorge;8
3560;957;110;3;16.0;0.0;13;2023-08-21 00:00:00;Mehrbettzimmer;3
3561;957;210;3;8.0;0.0;13;2023-08-21 00:00:00;Zmorge;8
3562;958;110;3;16.0;0.0;13;2023-08-21 00:00:00;Mehrbettzimmer;3
3563;958;210;3;8.0;0.0;13;2023-08-21 00:00:00;Zmorge;8
3564;959;110;5;16.0;0.0;13;2023-08-21 00:00:00;Mehrbettzimmer;3
3565;959;210;5;8.0;0.0;13;2023-08-21 00:00:00;Zmorge;8
3566;959;110;2;16.0;0.0;13;2023-08-21 00:00:00;Mehrbettzimmer;3
3567;959;210;2;8.0;0.0;13;2023-08-21 00:00:00;Zmorge;8
3568;960;130;2;25.0;0.0;13;2023-08-21 00:00:00;Zweibettzimmer;3
3569;960;210;2;8.0;0.0;13;2023-08-21 00:00:00;Zmorge;8
3570;961;210;2;8.0;0.0;13;2023-08-22 00:00:00;Zmorge;8
3571;961;170;2;50.0;0.0;13;2023-08-22 00:00:00;Einerzimmer;8
3572;961;110;12;16.0;0.0;13;2023-08-22 00:00:00;Mehrbettzimmer;3
3573;961;210;12;8.0;0.0;13;2023-08-22 00:00:00;Zmorge;8
3574;961;110;18;16.0;0.0;13;2023-08-22 00:00:00;Mehrbettzimmer;3
3575;961;210;18;8.0;0.0;13;2023-08-22 00:00:00;Zmorge;8
3576;961;210;4;8.0;0.0;13;2023-08-22 00:00:00;Zmorge;8
3577;961;151;4;25.0;0.0;13;2023-08-22 00:00:00;4-Bettzimmer;3
3578;962;150;6;25.0;0.0;13;2023-08-24 00:00:00;Familienzimmer;6
3579;962;210;6;8.0;0.0;13;2023-08-24 00:00:00;Zmorge;8
3580;962;190;1;16.5;0.0;13;2023-08-24 00:00:00;Kinderpreise;8
3581;963;110;38;16.0;0.1;13;2023-08-25 00:00:00;Mehrbettzimmer;3
3582;963;210;38;8.0;0.1;13;2023-08-25 00:00:00;Zmorge;8
3583;963;130;4;25.0;0.1;13;2023-08-25 00:00:00;Zweibettzimmer;3
3584;963;210;4;8.0;0.1;13;2023-08-25 00:00:00;Zmorge;8
3585;963;210;8;8.0;0.1;13;2023-08-25 00:00:00;Zmorge;8
3586;963;151;8;25.0;0.1;13;2023-08-25 00:00:00;4-Bettzimmer;3
3587;963;240;26;11.5;0.0;13;2023-08-25 00:00:00;Abendessen Menu;8
3588;963;220;52;11.5;0.0;13;2023-08-25 00:00:00;Mittagessen;8
3589;964;210;27;8.0;0.0;13;2023-08-25 00:00:00;Zmorge;8
3590;964;151;27;25.0;0.0;13;2023-08-25 00:00:00;4-Bettzimmer;3
3591;964;110;3;16.0;0.0;13;2023-08-25 00:00:00;Mehrbettzimmer;3
3592;964;210;3;8.0;0.0;13;2023-08-25 00:00:00;Zmorge;8
3593;965;110;25;16.0;0.1;13;2023-08-25 00:00:00;Mehrbettzimmer;3
3594;965;210;25;8.0;0.1;13;2023-08-25 00:00:00;Zmorge;8
3595;965;210;20;8.0;0.1;13;2023-08-25 00:00:00;Zmorge;8
3596;965;151;20;25.0;0.1;13;2023-08-25 00:00:00;4-Bettzimmer;3
3597;965;110;70;16.0;0.1;13;2023-08-25 00:00:00;Mehrbettzimmer;3
3598;965;210;70;8.0;0.1;13;2023-08-25 00:00:00;Zmorge;8
3599;965;130;10;25.0;0.1;13;2023-08-25 00:00:00;Zweibettzimmer;3
3600;965;210;10;8.0;0.1;13;2023-08-25 00:00:00;Zmorge;8
3601;965;240;125;11.5;0.0;13;2023-08-25 00:00:00;Abendessen Menu (Suppe S;8
3602;966;130;4;25.0;0.0;13;2023-08-25 00:00:00;Zweibettzimmer;3
3603;966;210;4;8.0;0.0;13;2023-08-25 00:00:00;Zmorge;8
3604;971;130;4;25.0;0.0;13;2023-08-31 00:00:00;Zweibettzimmer;3
3605;971;210;4;8.0;0.0;13;2023-08-31 00:00:00;Zmorge;8
3606;972;210;1;8.0;0.0;13;2023-08-31 00:00:00;Zmorge;8
3607;972;151;1;25.0;0.0;13;2023-08-31 00:00:00;4-Bettzimmer;3
3608;972;130;1;25.0;0.0;13;2023-08-31 00:00:00;Zweibettzimmer;3
3609;972;210;1;8.0;0.0;13;2023-08-31 00:00:00;Zmorge;8
3610;973;150;1;25.0;0.0;13;2023-09-02 00:00:00;Familienzimmer;6
3611;973;210;1;8.0;0.0;13;2023-09-02 00:00:00;Zmorge;8
3612;973;130;1;25.0;0.0;13;2023-09-02 00:00:00;Zweibettzimmer;3
3613;973;210;1;8.0;0.0;13;2023-09-02 00:00:00;Zmorge;8
3614;973;190;2;16.5;0.0;13;2023-09-02 00:00:00;Kinderpreise;8
3615;973;240;2;11.5;0.0;13;2023-09-02 00:00:00;Abendessen Menu;8
3616;973;240;2;8.0;0.0;13;2023-09-02 00:00:00;Abendessen Menu Kinderpre;8
3617;974;150;6;25.0;0.0;13;2023-09-04 00:00:00;Familienzimmer;6
3618;974;210;6;8.0;0.0;13;2023-09-04 00:00:00;Zmorge;8
3619;974;190;6;16.5;0.0;13;2023-09-04 00:00:00;Kinderpreise;8
3620;975;130;11;25.0;0.0;13;2023-09-04 00:00:00;Zweibettzimmer;3
3621;975;210;11;8.0;0.0;13;2023-09-04 00:00:00;Zmorge;8
3622;977;110;12;16.0;0.0;13;2023-09-05 00:00:00;Mehrbettzimmer;3
3623;977;210;12;8.0;0.0;13;2023-09-05 00:00:00;Zmorge;8
3624;978;110;7;16.0;0.0;13;2023-09-06 00:00:00;Mehrbettzimmer;3
3625;978;210;7;8.0;0.0;13;2023-09-06 00:00:00;Zmorge;8
3626;978;110;4;16.0;0.0;13;2023-09-06 00:00:00;Mehrbettzimmer;3
3627;978;210;4;8.0;0.0;13;2023-09-06 00:00:00;Zmorge;8
3628;978;130;1;25.0;0.0;13;2023-09-06 00:00:00;Zweibettzimmer;3
3629;978;210;1;8.0;0.0;13;2023-09-06 00:00:00;Zmorge;8
3630;978;240;12;11.5;0.0;13;2023-09-06 00:00:00;Abendessen Menu;8
3631;979;150;4;25.0;0.0;13;2023-09-06 00:00:00;Familienzimmer;6
3632;979;210;4;8.0;0.0;13;2023-09-06 00:00:00;Zmorge;8
3633;979;190;2;16.5;0.0;13;2023-09-06 00:00:00;Kinderpreise;8
3634;981;110;22;16.0;0.0;13;2023-09-08 00:00:00;Mehrbettzimmer;3
3635;981;210;22;8.0;0.0;13;2023-09-08 00:00:00;Zmorge;8
3636;981;130;2;25.0;0.0;13;2023-09-08 00:00:00;Zweibettzimmer;3
3637;981;210;2;8.0;0.0;13;2023-09-08 00:00:00;Zmorge;8
3638;982;130;2;25.0;0.0;14;2023-09-10 00:00:00;Zweibettzimmer;3
3639;982;210;2;8.0;0.0;14;2023-09-10 00:00:00;Zmorge;8
3640;983;130;2;25.0;0.0;14;2023-09-10 00:00:00;Zweibettzimmer;3
3641;983;210;2;8.0;0.0;14;2023-09-10 00:00:00;Zmorge;8
3642;986;130;1;22.5;0.0;13;2023-09-11 00:00:00;Zweibettzimmer;3
3643;986;210;1;8.0;0.0;13;2023-09-11 00:00:00;Zmorge;8
3644;953;210;48;8.0;0.0;13;2023-09-15 00:00:00;Zmorge;8
3645;953;151;48;25.0;0.0;13;2023-09-15 00:00:00;4-Bettzimmer;3
3646;953;210;2;8.0;0.0;13;2023-09-15 00:00:00;Zmorge;8
3647;953;151;2;25.0;0.0;13;2023-09-15 00:00:00;4-Bettzimmer;3
3648;953;110;72;16.0;0.0;13;2023-09-15 00:00:00;Mehrbettzimmer;3
3649;953;210;72;8.0;0.0;13;2023-09-15 00:00:00;Zmorge;8
3650;989;130;4;25.0;0.0;13;2023-09-16 00:00:00;Zweibettzimmer;3
3651;989;210;4;8.0;0.0;13;2023-09-16 00:00:00;Zmorge;8
3652;991;130;22;25.0;0.1;13;2023-09-19 00:00:00;Zweibettzimmer;3
3653;991;210;22;8.0;0.1;13;2023-09-19 00:00:00;Zmorge;8
3654;992;110;16;16.0;0.0;14;2023-09-20 00:00:00;Mehrbettzimmer;3
3655;992;210;16;8.0;0.0;14;2023-09-20 00:00:00;Zmorge;8
3656;992;130;2;25.0;0.0;14;2023-09-20 00:00:00;Zweibettzimmer;3
3657;992;210;2;8.0;0.0;14;2023-09-20 00:00:00;Zmorge;8
3658;993;130;4;25.0;0.0;14;2023-09-20 00:00:00;Zweibettzimmer;3
3659;993;210;4;8.0;0.0;14;2023-09-20 00:00:00;Zmorge;8
3660;993;130;2;25.0;0.0;14;2023-09-20 00:00:00;Zweibettzimmer;3
3661;993;210;2;8.0;0.0;14;2023-09-20 00:00:00;Zmorge;8
3662;995;210;9;8.0;0.0;13;2023-09-22 00:00:00;Zmorge;8
3663;995;151;9;25.0;0.0;13;2023-09-22 00:00:00;4-Bettzimmer;3
3664;995;110;3;16.0;0.0;13;2023-09-22 00:00:00;Mehrbettzimmer;3
3665;995;210;3;8.0;0.0;13;2023-09-22 00:00:00;Zmorge;8
3666;989;130;2;25.0;0.0;13;2023-09-22 00:00:00;Zweibettzimmer;3
3667;989;210;2;8.0;0.0;13;2023-09-22 00:00:00;Zmorge;8
3668;989;110;14;17.0;0.0;13;2023-09-22 00:00:00;Mehrbettzimmer;3
3669;989;210;14;8.0;0.0;13;2023-09-22 00:00:00;Zmorge;8
3670;989;110;14;17.0;0.0;13;2023-09-22 00:00:00;Mehrbettzimmer;3
3671;989;210;14;8.0;0.0;13;2023-09-22 00:00:00;Zmorge;8
3672;989;240;17;11.5;0.0;13;2023-09-22 00:00:00;Abendessen Menu;8
3673;989;430;1;44.0;0.0;13;2023-09-22 00:00:00;Mitgliederkarte Familie/L;8
3674;996;150;12;25.0;0.0;13;2023-09-22 00:00:00;Familienzimmer;6
3675;996;210;12;8.0;0.0;13;2023-09-22 00:00:00;Zmorge;8
3676;992;210;2;8.0;0.0;13;2023-09-25 00:00:00;Zmorge;8
3677;992;170;2;50.0;0.0;13;2023-09-25 00:00:00;Einerzimmer;8
3678;992;240;20;11.5;0.0;13;2023-09-25 00:00:00;Abendessen Menu;8
3679;997;110;8;16.0;0.0;13;2023-09-27 00:00:00;Mehrbettzimmer;3
3680;997;210;8;8.0;0.0;13;2023-09-27 00:00:00;Zmorge;8
3681;1001;110;1;16.0;0.0;13;2023-09-27 00:00:00;Mehrbettzimmer;3
3682;1001;210;1;8.0;0.0;13;2023-09-27 00:00:00;Zmorge;8
3683;1001;210;2;8.0;0.0;13;2023-09-27 00:00:00;Zmorge;8
3684;1001;170;2;50.0;0.0;13;2023-09-27 00:00:00;Einerzimmer;8
3685;1003;130;16;25.0;0.0;14;2023-10-02 00:00:00;Zweibettzimmer;3
3686;1003;210;16;8.0;0.0;14;2023-10-02 00:00:00;Zmorge;8
3687;1003;130;22;22.5;0.0;14;2023-10-02 00:00:00;Zweibettzimmer;3
3688;1003;210;22;8.0;0.0;14;2023-10-02 00:00:00;Zmorge;8
3689;1004;150;3;25.0;0.0;13;2023-10-03 00:00:00;Chambre-Famille;8
3690;1004;210;3;8.0;0.0;13;2023-10-03 00:00:00;Petit déjeuner;8
3691;1004;190;1;16.5;0.0;13;2023-10-03 00:00:00;Enfants prix;8
3692;1004;190;1;0.0;0.0;13;2023-10-03 00:00:00;Enfants prix;8
3693;967;110;28;17.0;0.1;13;2023-10-04 00:00:00;Mehrbettzimmer;3
3694;967;210;28;8.0;0.1;13;2023-10-04 00:00:00;Zmorge;8
3695;967;110;34;17.0;0.1;13;2023-10-04 00:00:00;Mehrbettzimmer;3
3696;967;210;34;8.0;0.1;13;2023-10-04 00:00:00;Zmorge;8
3697;967;130;4;27.0;0.1;13;2023-10-04 00:00:00;Zweibettzimmer;3
3698;967;210;4;8.0;0.1;13;2023-10-04 00:00:00;Zmorge;8
3699;967;130;-2;27.0;0.1;13;2023-10-04 00:00:00;Zweibettzimmer;3
3700;967;210;-2;8.0;0.1;13;2023-10-04 00:00:00;Zmorge;8
3701;947;110;72;17.0;0.0;13;2023-10-04 00:00:00;Mehrbettzimmer;3
3702;947;210;72;8.0;0.0;13;2023-10-04 00:00:00;Zmorge;8
3703;947;151;30;22.0;0.0;13;2023-10-04 00:00:00;4-Bettzimmer;3
3704;947;210;30;8.0;0.0;13;2023-10-04 00:00:00;Zmorge;8
3705;947;130;12;27.0;0.0;13;2023-10-04 00:00:00;Zweibettzimmer;3
3706;947;210;12;8.0;0.0;13;2023-10-04 00:00:00;Zmorge;8
3707;947;430;1;44.0;0.0;13;2023-10-04 00:00:00;Gruppenkarte;8
3708;1005;110;11;16.0;0.0;13;2023-10-09 00:00:00;Mehrbettzimmer;3
3709;1005;210;11;8.0;0.0;13;2023-10-09 00:00:00;Zmorge;8
3710;1005;130;4;25.0;0.0;13;2023-10-09 00:00:00;Zweibettzimmer;3
3711;1005;210;4;8.0;0.0;13;2023-10-09 00:00:00;Zmorge;8
3712;1005;430;1;44.0;0.0;13;2023-10-09 00:00:00;Mitgliederkarte Familie/L;8
3713;1007;110;1;16.0;0.0;13;2023-10-10 00:00:00;Mehrbettzimmer;3
3714;1007;210;1;8.0;0.0;13;2023-10-10 00:00:00;Zmorge;8
3715;1008;150;4;25.0;0.0;13;2023-10-10 00:00:00;Familienzimmer;6
3716;1008;210;4;8.0;0.0;13;2023-10-10 00:00:00;Zmorge;8
3717;1008;190;6;16.5;0.0;13;2023-10-10 00:00:00;Kinderpreise;8
3718;1008;110;2;16.0;0.0;13;2023-10-10 00:00:00;Mehrbettzimmer;3
3719;1008;210;2;8.0;0.0;13;2023-10-10 00:00:00;Zmorge;8
3720;1008;190;3;12.0;0.0;13;2023-10-10 00:00:00;Kinderpreise;8
3721;1009;210;8;8.0;0.05;13;2023-10-10 00:00:00;Zmorge;8
3722;1009;151;8;25.0;0.05;13;2023-10-10 00:00:00;4-Bettzimmer;3
3723;1009;130;6;25.0;0.05;13;2023-10-10 00:00:00;Zweibettzimmer;3
3724;1009;210;6;8.0;0.05;13;2023-10-10 00:00:00;Zmorge;8
3725;1009;110;0;0.0;0.0;13;2023-10-10 00:00:00;(19.10. - 20.10.) bis jet;8
3726;1009;110;4;16.0;0.0;13;2023-10-10 00:00:00;Mehrbettzimmer;3
3727;1009;210;4;8.0;0.0;13;2023-10-10 00:00:00;Zmorge;8
3728;1009;420;2;33.0;0.0;13;2023-10-10 00:00:00;Mitgliederkarte Senior;8
3729;982;110;7;16.0;0.0;13;2023-10-21 00:00:00;Mehrbettzimmer;3
3730;982;210;7;8.0;0.0;13;2023-10-21 00:00:00;Zmorge;8
3731;1016;151;20;22.0;0.05;13;2023-10-25 00:00:00;4-bedroom;8
3732;1016;210;20;8.0;0.05;13;2023-10-25 00:00:00;Breakfast;8
3733;1016;151;5;22.0;0.05;13;2023-10-25 00:00:00;4-bedroom;8
3734;1016;210;5;8.0;0.05;13;2023-10-25 00:00:00;Breakfast;8
3735;1016;210;3;8.0;0.05;13;2023-10-25 00:00:00;Breakfast;8
3736;1016;170;3;37.0;0.05;13;2023-10-25 00:00:00;Single-Room;8
3737;1016;240;28;11.5;0.05;13;2023-10-25 00:00:00;Dinner menu;8
3738;1017;130;8;22.5;0.0;13;2023-11-03 00:00:00;Zweibettzimmer;3
